time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_group,characteristic,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_read_progress_eligible_pupils,t_read_progress_score,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_mat_progress_eligible_pupils,t_mat_progress_score,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_writta_progress_eligible_pupils,t_writta_progress_score,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,avg_read_progress_score,avg_read_progress_score_upper_ci,avg_read_progress_score_lower_ci,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,avg_mat_progress_score,avg_mat_progress_score_upper_ci,avg_mat_progress_score_lower_ci,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,avg_writta_progress_score,avg_writta_progress_score_upper_ci,avg_writta_progress_score_lower_ci,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Bangladeshi,State-funded schools,Boys,1661,5154,2725,228,5154,3134,598,1798,208,2,z,7,4906,496682,z,z,5154,3951,1235,979,209,4,z,6,4930,517132,5154,3892,1131,1051,197,4,z,5,4943,516469,z,z,5154,3859,620,952,z,z,z,z,z,z,174,41,33,z,78,4,13,z,z,5154,4129,1010,4,11,53,4,61,12,35,4,0,z,0,101,z,z,z,77,24,19,4,0,z,0,105,76,22,20,4,0,z,0,104,z,z,z,75,12,18,z,z,z,z,z,z,3,1,1,z,2,0,0,z,z,z,80,20,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Bangladeshi,State-funded schools,Girls,1575,5032,3013,318,5037,3428,854,1499,100,4,z,1,4920,504722,z,z,5036,4292,1797,635,99,4,z,1,4927,526399,5036,3781,935,1134,108,7,z,1,4915,510566,z,z,5032,4296,1091,568,z,z,z,z,z,z,75,21,13,z,31,11,17,z,z,5032,4259,747,11,15,60,6,68,17,30,2,0,z,0,103,z,z,z,85,36,13,2,0,z,0,107,75,19,23,2,0,z,0,104,z,z,z,85,22,11,z,z,z,z,z,z,1,0,0,z,1,0,0,z,z,z,85,15,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Bangladeshi,State-funded schools,Total,2338,10186,5738,546,10191,6562,1452,3297,308,6,z,8,9826,1001404,z,z,10190,8243,3032,1614,308,8,z,7,9857,1043531,10190,7673,2066,2185,305,11,z,6,9858,1027035,z,z,10186,8155,1711,1520,z,z,z,z,z,z,249,62,46,z,109,15,30,z,z,10186,8388,1757,15,26,56,5,64,14,32,3,0,z,0,102,z,z,z,81,30,16,3,0,z,0,106,75,20,21,3,0,z,0,104,z,z,z,80,17,15,z,z,z,z,z,z,2,1,0,z,1,0,0,z,z,z,82,17,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Chinese,State-funded schools,Boys,946,1071,707,156,1071,756,312,286,27,2,z,0,1035,107902,z,z,1071,893,458,149,27,2,z,0,1042,111965,1071,981,569,74,14,2,z,0,1055,115547,z,z,1071,842,230,166,z,z,z,z,z,z,35,4,7,z,9,0,8,z,z,1071,941,125,0,5,66,15,71,29,27,3,0,z,0,104,z,z,z,83,43,14,3,0,z,0,107,92,53,7,1,0,z,0,110,z,z,z,79,21,15,z,z,z,z,z,z,3,0,1,z,1,0,1,z,z,z,88,12,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Chinese,State-funded schools,Girls,960,1099,830,231,1100,865,399,214,21,0,z,0,1079,114643,z,z,1100,990,551,91,19,0,z,0,1081,118014,1100,1015,523,75,10,0,z,0,1090,118554,z,z,1099,976,407,95,z,z,z,z,z,z,12,5,3,z,4,0,4,z,z,1099,1012,84,0,3,76,21,79,36,19,2,0,z,0,106,z,z,z,90,50,8,2,0,z,0,109,92,48,7,1,0,z,0,109,z,z,z,89,37,9,z,z,z,z,z,z,1,0,0,z,0,0,0,z,z,z,92,8,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Chinese,State-funded schools,Total,1729,2170,1537,387,2171,1621,711,500,48,2,z,0,2114,222545,z,z,2171,1883,1009,240,46,2,z,0,2123,229979,2171,1996,1092,149,24,2,z,0,2145,234101,z,z,2170,1818,637,261,z,z,z,z,z,z,47,9,10,z,13,0,12,z,z,2170,1953,209,0,8,71,18,75,33,23,2,0,z,0,105,z,z,z,87,46,11,2,0,z,0,108,92,50,7,1,0,z,0,109,z,z,z,84,29,12,z,z,z,z,z,z,2,0,0,z,1,0,1,z,z,z,90,10,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Indian,State-funded schools,Boys,2959,8126,4910,683,8130,5445,1560,2351,320,7,z,6,7770,799638,z,z,8130,6587,2817,1219,311,7,z,5,7806,831046,8130,6632,2808,1187,295,9,z,6,7816,832973,z,z,8126,6296,1343,1328,z,z,z,z,z,z,210,90,61,z,104,3,34,z,z,8126,6823,1265,1,37,60,8,67,19,29,4,0,z,0,103,z,z,z,81,35,15,4,0,z,0,106,82,35,15,4,0,z,0,107,z,z,z,77,17,16,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,84,16,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Indian,State-funded schools,Girls,2866,7645,5267,930,7654,5751,1939,1746,150,5,z,1,7483,782274,z,z,7654,6802,3415,702,143,5,z,0,7504,812286,7654,6358,2392,1152,137,5,z,1,7510,796514,z,z,7645,6680,2034,724,z,z,z,z,z,z,112,36,28,z,45,1,19,z,z,7646,6770,856,2,18,69,12,75,25,23,2,0,z,0,105,z,z,z,89,45,9,2,0,z,0,108,83,31,15,2,0,z,0,106,z,z,z,87,27,9,z,z,z,z,z,z,1,0,0,z,1,0,0,z,z,z,89,11,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Indian,State-funded schools,Total,4132,15771,10177,1613,15784,11196,3499,4097,470,12,z,7,15253,1581912,z,z,15784,13389,6232,1921,454,12,z,5,15310,1643332,15784,12990,5200,2339,432,14,z,7,15326,1629487,z,z,15771,12976,3377,2052,z,z,z,z,z,z,322,126,89,z,149,4,53,z,z,15772,13593,2121,3,55,65,10,71,22,26,3,0,z,0,104,z,z,z,85,39,12,3,0,z,0,107,82,33,15,3,0,z,0,106,z,z,z,82,21,13,z,z,z,z,z,z,2,1,1,z,1,0,0,z,z,z,86,13,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Pakistani,State-funded schools,Boys,2815,13365,5802,386,13373,7009,1234,5717,589,20,z,4,12642,1261454,z,z,13372,9062,2450,3675,576,20,z,4,12736,1313899,13373,9035,2329,3715,565,21,z,3,12746,1313865,z,z,13365,8917,1029,3246,z,z,z,z,z,z,658,204,78,z,199,26,37,z,z,13366,9775,3522,27,42,43,3,52,9,43,4,0,z,0,100,z,z,z,68,18,27,4,0,z,0,103,68,17,28,4,0,z,0,103,z,z,z,67,8,24,z,z,z,z,z,z,5,2,1,z,1,0,0,z,z,z,73,26,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Pakistani,State-funded schools,Girls,2773,12748,6496,512,12756,7671,1645,4651,368,11,z,2,12276,1242737,z,z,12756,9969,3387,2363,359,9,z,2,12331,1296911,12756,8592,1738,3731,364,13,z,3,12317,1261888,z,z,12748,10097,1781,1979,z,z,z,z,z,z,342,77,49,z,148,27,29,z,z,12750,10047,2640,27,36,51,4,60,13,36,3,0,z,0,101,z,z,z,78,27,19,3,0,z,0,105,67,14,29,3,0,z,0,102,z,z,z,79,14,16,z,z,z,z,z,z,3,1,0,z,1,0,0,z,z,z,79,21,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Asian - Pakistani,State-funded schools,Total,3694,26113,12298,898,26129,14680,2879,10368,957,31,z,6,24918,2504191,z,z,26128,19031,5837,6038,935,29,z,6,25067,2610810,26129,17627,4067,7446,929,34,z,6,25063,2575753,z,z,26113,19014,2810,5225,z,z,z,z,z,z,1000,281,127,z,347,53,66,z,z,26116,19822,6162,54,78,47,3,56,11,40,4,0,z,0,100,z,z,z,73,22,23,4,0,z,0,104,67,16,28,4,0,z,0,103,z,z,z,73,11,20,z,z,z,z,z,z,4,1,0,z,1,0,0,z,z,z,76,24,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Any other Black background,State-funded schools,Boys,1499,2261,996,52,2265,1268,207,862,129,3,z,0,2114,212291,z,z,2265,1518,400,615,125,4,z,0,2133,219791,2265,1455,285,683,120,4,z,0,2137,218277,z,z,2261,1502,208,537,z,z,z,z,z,z,115,38,17,z,39,6,7,z,z,2262,1659,589,6,8,44,2,56,9,38,6,0,z,0,100,z,z,z,67,18,27,6,0,z,0,103,64,13,30,5,0,z,0,102,z,z,z,66,9,24,z,z,z,z,z,z,5,2,1,z,2,0,0,z,z,z,73,26,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Any other Black background,State-funded schools,Girls,1465,2180,1144,92,2183,1394,314,728,57,3,z,1,2116,215411,z,z,2183,1682,544,441,56,3,z,1,2122,222565,2183,1441,239,681,57,3,z,1,2121,216099,z,z,2180,1756,389,315,z,z,z,z,z,z,61,19,10,z,10,2,7,z,z,2180,1748,423,2,7,52,4,64,14,33,3,0,z,0,102,z,z,z,77,25,20,3,0,z,0,105,66,11,31,3,0,z,0,102,z,z,z,81,18,14,z,z,z,z,z,z,3,1,0,z,0,0,0,z,z,z,80,19,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Any other Black background,State-funded schools,Total,2366,4441,2140,144,4448,2662,521,1590,186,6,z,1,4230,427702,z,z,4448,3200,944,1056,181,7,z,1,4255,442356,4448,2896,524,1364,177,7,z,1,4258,434376,z,z,4441,3258,597,852,z,z,z,z,z,z,176,57,27,z,49,8,14,z,z,4442,3407,1012,8,15,48,3,60,12,36,4,0,z,0,101,z,z,z,72,21,24,4,0,z,0,104,65,12,31,4,0,z,0,102,z,z,z,73,13,19,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,77,23,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Black African,State-funded schools,Boys,3709,11315,5685,467,11324,6748,1399,4036,527,6,z,3,10711,1083680,z,z,11325,8365,2598,2434,516,3,z,2,10795,1126849,11325,8041,1949,2774,501,4,z,1,10810,1117702,z,z,11316,8140,1355,2272,z,z,z,z,z,z,421,140,113,z,190,5,35,z,z,11316,8845,2429,5,37,50,4,60,12,36,5,0,z,0,101,z,z,z,74,23,21,5,0,z,0,104,71,17,24,4,0,z,0,103,z,z,z,72,12,20,z,z,z,z,z,z,4,1,1,z,2,0,0,z,z,z,78,21,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Black African,State-funded schools,Girls,3633,11118,6431,624,11132,7586,1848,3249,282,4,z,2,10800,1108696,z,z,11131,9226,3428,1615,274,5,z,2,10839,1149512,11132,8123,1679,2728,266,4,z,2,10850,1120691,z,z,11118,9239,2147,1433,z,z,z,z,z,z,221,84,37,z,74,6,24,z,z,11118,9337,1746,7,28,58,6,68,17,29,3,0,z,0,103,z,z,z,83,31,15,2,0,z,0,106,73,15,25,2,0,z,0,103,z,z,z,83,19,13,z,z,z,z,z,z,2,1,0,z,1,0,0,z,z,z,84,16,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Black African,State-funded schools,Total,4853,22433,12116,1091,22456,14334,3247,7285,809,10,z,5,21511,2192376,z,z,22456,17591,6026,4049,790,8,z,4,21634,2276361,22457,16164,3628,5502,767,8,z,3,21660,2238393,z,z,22434,17379,3502,3705,z,z,z,z,z,z,642,224,150,z,264,11,59,z,z,22434,18182,4175,12,65,54,5,64,14,32,4,0,z,0,102,z,z,z,78,27,18,4,0,z,0,105,72,16,25,3,0,z,0,103,z,z,z,77,16,17,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,81,19,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Black Caribbean,State-funded schools,Boys,1887,3834,1486,67,3841,2038,316,1604,187,9,z,2,3605,359709,z,z,3840,2356,499,1288,179,15,z,1,3644,370509,3840,2237,336,1412,177,13,z,0,3644,367230,z,z,3834,2403,250,1011,z,z,z,z,z,z,232,81,39,z,59,1,8,z,z,3834,2728,1087,1,18,39,2,53,8,42,5,0,z,0,100,z,z,z,61,13,34,5,0,z,0,102,58,9,37,5,0,z,0,101,z,z,z,63,7,26,z,z,z,z,z,z,6,2,1,z,2,0,0,z,z,z,71,28,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Black Caribbean,State-funded schools,Girls,1781,3658,1734,112,3660,2293,462,1273,88,5,z,1,3552,360265,z,z,3660,2699,708,870,86,4,z,1,3569,370258,3660,2236,296,1331,86,6,z,1,3566,360067,z,z,3658,2861,463,620,z,z,z,z,z,z,98,30,15,z,29,0,5,z,z,3657,2913,738,1,5,47,3,63,13,35,2,0,z,0,101,z,z,z,74,19,24,2,0,z,0,104,61,8,36,2,0,z,0,101,z,z,z,78,13,17,z,z,z,z,z,z,3,1,0,z,1,0,0,z,z,z,80,20,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Black - Black Caribbean,State-funded schools,Total,2636,7492,3220,179,7501,4331,778,2877,275,14,z,3,7157,719974,z,z,7500,5055,1207,2158,265,19,z,2,7213,740767,7500,4473,632,2743,263,19,z,1,7210,727297,z,z,7492,5264,713,1631,z,z,z,z,z,z,330,111,54,z,88,1,13,z,z,7491,5641,1825,2,23,43,2,58,10,38,4,0,z,0,101,z,z,z,67,16,29,4,0,z,0,103,60,8,37,4,0,z,0,101,z,z,z,70,10,22,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,75,24,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - Any other Mixed background,State-funded schools,Boys,3824,5587,2965,344,5596,3652,1056,1718,211,10,z,5,5343,548278,z,z,5596,4021,1247,1356,202,12,z,5,5377,559316,5596,4022,1166,1358,199,12,z,5,5377,558343,z,z,5587,3952,732,1183,z,z,z,z,z,z,251,81,44,z,58,5,13,z,z,5587,4462,1101,7,17,53,6,65,19,31,4,0,z,0,103,z,z,z,72,22,24,4,0,z,0,104,72,21,24,4,0,z,0,104,z,z,z,71,13,21,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,80,20,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - Any other Mixed background,State-funded schools,Girls,3742,5454,3364,487,5456,4038,1459,1294,118,5,z,1,5316,555545,z,z,5456,4449,1760,881,119,5,z,1,5330,565246,5456,3971,1002,1353,122,7,z,2,5324,550911,z,z,5454,4520,1227,714,z,z,z,z,z,z,119,33,23,z,35,3,7,z,z,5453,4580,861,5,7,62,9,74,27,24,2,0,z,0,105,z,z,z,82,32,16,2,0,z,0,106,73,18,25,2,0,z,0,103,z,z,z,83,22,13,z,z,z,z,z,z,2,1,0,z,1,0,0,z,z,z,84,16,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - Any other Mixed background,State-funded schools,Total,5933,11041,6329,831,11052,7690,2515,3012,329,15,z,6,10659,1103823,z,z,11052,8470,3007,2237,321,17,z,6,10707,1124562,11052,7993,2168,2711,321,19,z,7,10701,1109254,z,z,11041,8472,1959,1897,z,z,z,z,z,z,370,114,67,z,93,8,20,z,z,11040,9042,1962,12,24,57,8,70,23,27,3,0,z,0,104,z,z,z,77,27,20,3,0,z,0,105,72,20,25,3,0,z,0,104,z,z,z,77,18,17,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,82,18,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Asian,State-funded schools,Boys,2864,3641,2176,296,3646,2559,842,983,96,5,z,0,3529,365500,z,z,3644,2774,976,768,91,5,z,0,3542,371327,3646,2823,937,722,90,8,z,0,3545,371796,z,z,3641,2746,577,670,z,z,z,z,z,z,122,47,24,z,25,4,3,z,z,3642,3054,579,4,5,60,8,70,23,27,3,0,z,0,104,z,z,z,76,27,21,2,0,z,0,105,77,26,20,2,0,z,0,105,z,z,z,75,16,18,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,84,16,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Asian,State-funded schools,Girls,2699,3376,2275,379,3379,2635,1022,685,56,2,z,0,3313,349172,z,z,3378,2887,1250,436,51,2,z,0,3323,355517,3378,2632,751,691,52,2,z,0,3323,346921,z,z,3376,2909,869,370,z,z,z,z,z,z,52,15,10,z,16,0,4,z,z,3376,2958,415,0,3,67,11,78,30,20,2,0,z,0,105,z,z,z,85,37,13,2,0,z,0,107,78,22,20,2,0,z,0,104,z,z,z,86,26,11,z,z,z,z,z,z,2,0,0,z,0,0,0,z,z,z,88,12,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Asian,State-funded schools,Total,4648,7017,4451,675,7025,5194,1864,1668,152,7,z,0,6842,714672,z,z,7022,5661,2226,1204,142,7,z,0,6865,726844,7024,5455,1688,1413,142,10,z,0,6868,718717,z,z,7017,5655,1446,1040,z,z,z,z,z,z,174,62,34,z,41,4,7,z,z,7018,6012,994,4,8,63,10,74,27,24,2,0,z,0,104,z,z,z,81,32,17,2,0,z,0,106,78,24,20,2,0,z,0,105,z,z,z,81,21,15,z,z,z,z,z,z,2,1,0,z,1,0,0,z,z,z,86,14,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Black African,State-funded schools,Boys,1706,1980,973,81,1983,1223,304,676,80,3,z,1,1881,191610,z,z,1983,1394,408,514,72,2,z,1,1907,197598,1983,1361,333,544,73,5,z,0,1904,195973,z,z,1980,1362,231,445,z,z,z,z,z,z,96,29,16,z,26,1,5,z,z,1980,1566,410,1,3,49,4,62,15,34,4,0,z,0,102,z,z,z,70,21,26,4,0,z,0,104,69,17,27,4,0,z,0,103,z,z,z,69,12,22,z,z,z,z,z,z,5,1,1,z,1,0,0,z,z,z,79,21,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Black African,State-funded schools,Girls,1619,1913,1139,114,1917,1382,412,497,38,0,z,0,1874,194292,z,z,1917,1524,548,357,34,2,z,0,1881,198117,1917,1348,259,531,35,3,z,0,1879,192672,z,z,1913,1589,357,255,z,z,z,z,z,z,33,18,7,z,6,2,3,z,z,1913,1607,300,3,3,60,6,72,21,26,2,0,z,0,104,z,z,z,79,29,19,2,0,z,0,105,70,14,28,2,0,z,0,103,z,z,z,83,19,13,z,z,z,z,z,z,2,1,0,z,0,0,0,z,z,z,84,16,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Black African,State-funded schools,Total,2932,3893,2112,195,3900,2605,716,1173,118,3,z,1,3755,385902,z,z,3900,2918,956,871,106,4,z,1,3788,395715,3900,2709,592,1075,108,8,z,0,3783,388645,z,z,3893,2951,588,700,z,z,z,z,z,z,129,47,23,z,32,3,8,z,z,3893,3173,710,4,6,54,5,67,18,30,3,0,z,0,103,z,z,z,75,25,22,3,0,z,0,104,69,15,28,3,0,z,0,103,z,z,z,76,15,18,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,82,18,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Black Caribbean,State-funded schools,Boys,3022,4332,1860,117,4340,2497,478,1625,198,12,z,7,4089,412095,z,z,4340,2702,601,1426,192,12,z,7,4126,420540,4340,2687,503,1455,176,15,z,6,4141,420761,z,z,4332,2758,351,1146,z,z,z,z,z,z,239,81,52,z,43,4,9,z,z,4332,3216,1099,5,12,43,3,58,11,37,5,0,z,0,101,z,z,z,62,14,33,4,0,z,0,102,62,12,34,4,0,z,0,102,z,z,z,64,8,26,z,z,z,z,z,z,6,2,1,z,1,0,0,z,z,z,74,25,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Black Caribbean,State-funded schools,Girls,3024,4259,2248,176,4262,2966,776,1199,83,12,z,2,4151,427089,z,z,4262,3214,935,960,79,7,z,1,4174,434756,4262,2699,418,1471,82,9,z,1,4170,422568,z,z,4259,3389,683,692,z,z,z,z,z,z,112,27,17,z,19,2,1,z,z,4259,3449,806,2,2,53,4,70,18,28,2,0,z,0,103,z,z,z,75,22,23,2,0,z,0,104,63,10,35,2,0,z,0,101,z,z,z,80,16,16,z,z,z,z,z,z,3,1,0,z,0,0,0,z,z,z,81,19,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Mixed - White and Black Caribbean,State-funded schools,Total,4811,8591,4108,293,8602,5463,1254,2824,281,24,z,9,8240,839184,z,z,8602,5916,1536,2386,271,19,z,8,8300,855296,8602,5386,921,2926,258,24,z,7,8311,843329,z,z,8591,6147,1034,1838,z,z,z,z,z,z,351,108,69,z,62,6,10,z,z,8591,6665,1905,7,14,48,3,64,15,33,3,0,z,0,102,z,z,z,69,18,28,3,0,z,0,103,63,11,34,3,0,z,0,101,z,z,z,72,12,21,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,78,22,0,0
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Unclassified,State-funded schools,Boys,2026,2663,1049,95,2686,1391,370,852,410,9,z,24,2222,224795,z,z,2686,1498,431,750,405,11,z,22,2244,229564,2686,1570,405,722,354,15,z,25,2290,234779,z,z,2663,1442,200,663,z,z,z,z,z,z,193,88,65,z,74,59,79,z,z,2663,1722,797,63,81,39,4,52,14,32,15,0,z,1,101,z,z,z,56,16,28,15,0,z,1,102,58,15,27,13,1,z,1,103,z,z,z,54,8,25,z,z,z,z,z,z,7,3,2,z,3,2,3,z,z,z,65,30,2,3
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Unclassified,State-funded schools,Girls,1875,2393,1075,97,2404,1377,442,685,320,5,z,17,2041,209123,z,z,2404,1538,486,530,314,6,z,16,2068,214615,2404,1368,278,719,289,7,z,20,2087,212469,z,z,2393,1531,344,461,z,z,z,z,z,z,120,57,48,z,47,44,85,z,z,2393,1621,637,49,86,45,4,57,18,28,13,0,z,1,102,z,z,z,64,20,22,13,0,z,1,104,57,12,30,12,0,z,1,102,z,z,z,64,14,19,z,z,z,z,z,z,5,2,2,z,2,2,4,z,z,z,68,27,2,4
201516,Academic year,National,E92000001,England,Final,Ethnic minor,Unclassified,State-funded schools,Total,3311,5056,2124,192,5090,2768,812,1537,730,14,z,41,4263,433918,z,z,5090,3036,917,1280,719,17,z,38,4312,444179,5090,2938,683,1441,643,22,z,45,4377,447248,z,z,5056,2973,544,1124,z,z,z,z,z,z,313,145,113,z,121,103,164,z,z,5056,3343,1434,112,167,42,4,54,16,30,14,0,z,1,102,z,z,z,60,18,25,14,0,z,1,103,58,13,28,13,0,z,1,102,z,z,z,59,11,22,z,z,z,z,z,z,6,3,2,z,2,2,3,z,z,z,66,28,2,3
201516,Academic year,National,E92000001,England,Final,Ethnic minor,White - Any other White background,State-funded schools,Boys,6527,16013,7171,739,16046,8667,2209,6176,1148,27,z,26,14660,1474569,z,z,16046,10127,2969,4772,1088,32,z,24,14893,1528464,16046,11398,3253,3688,895,36,z,25,15082,1565723,z,z,16013,10011,1600,3956,z,z,z,z,z,z,1034,377,213,z,207,48,167,z,z,16013,11885,3922,53,153,45,5,54,14,38,7,0,z,0,101,z,z,z,63,19,30,7,0,z,0,103,71,20,23,6,0,z,0,104,z,z,z,63,10,25,z,z,z,z,z,z,6,2,1,z,1,0,1,z,z,z,74,24,0,1
201516,Academic year,National,E92000001,England,Final,Ethnic minor,White - Any other White background,State-funded schools,Girls,6289,15291,7830,955,15318,9152,2836,5223,897,25,z,19,14237,1451893,z,z,15317,10901,3786,3512,857,24,z,18,14412,1503691,15316,10630,2481,3904,739,23,z,18,14531,1497933,z,z,15291,11235,2621,2659,z,z,z,z,z,z,666,258,132,z,136,36,169,z,z,15291,11800,3294,37,160,51,6,60,19,34,6,0,z,0,102,z,z,z,71,25,23,6,0,z,0,104,69,16,25,5,0,z,0,103,z,z,z,73,17,17,z,z,z,z,z,z,4,2,1,z,1,0,1,z,z,z,77,22,0,1
201516,Academic year,National,E92000001,England,Final,Ethnic minor,White - Any other White background,State-funded schools,Total,8616,31304,15001,1694,31364,17819,5045,11399,2045,52,z,45,28897,2926462,z,z,31363,21028,6755,8284,1945,56,z,42,29305,3032155,31362,22028,5734,7592,1634,59,z,43,29613,3063656,z,z,31304,21246,4221,6615,z,z,z,z,z,z,1700,635,345,z,343,84,336,z,z,31304,23685,7216,90,313,48,5,57,16,36,7,0,z,0,101,z,z,z,67,22,26,6,0,z,0,103,70,18,24,5,0,z,0,103,z,z,z,68,13,21,z,z,z,z,z,z,5,2,1,z,1,0,1,z,z,z,76,23,0,1
